"album_uri","album_name","album_img","album_release_date","album_release_year","album_popularity","track_name","track_uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode","track_popularity","artist_name"
"109","4qrpudPKkYJbb4KdpN9k9G","Countdown: 1992-1983","https://i.scdn.co/image/885a4c47e046195aa74aa6bb8779fe60ca7057e2","1996-06-03",1996-06-03,26,"My Lighthouse","2pelmLrhH5qkBFKZ5wqvfZ",0.402,0.558,"E",-11.405,"major",0.0354,0.334,0.0617,0.157,0.51,137.861,208707,4,"E major",10,"Pulp"
"110","4qrpudPKkYJbb4KdpN9k9G","Countdown: 1992-1983","https://i.scdn.co/image/885a4c47e046195aa74aa6bb8779fe60ca7057e2","1996-06-03",1996-06-03,26,"Wishful Thinking","0cJIOVeDUDgCbETjCps6i7",0.361,0.378,"F",-11.947,"major",0.0322,0.0401,0.0187,0.183,0.146,127.449,256667,4,"F major",10,"Pulp"
"111","4qrpudPKkYJbb4KdpN9k9G","Countdown: 1992-1983","https://i.scdn.co/image/885a4c47e046195aa74aa6bb8779fe60ca7057e2","1996-06-03",1996-06-03,26,"Blue Girls","7l4oUIXZKXVUXlzed47DlQ",0.314,0.237,"C#",-15.385,"major",0.0396,0.828,0.00062,0.347,0.231,111.15,358960,4,"C# major",10,"Pulp"
"112","4qrpudPKkYJbb4KdpN9k9G","Countdown: 1992-1983","https://i.scdn.co/image/885a4c47e046195aa74aa6bb8779fe60ca7057e2","1996-06-03",1996-06-03,26,"Countdown - Extended Version","33G7LjTMGkQFF9laqEzriX",0.717,0.622,"C#",-12.9,"minor",0.0384,0.00347,0.235,0.341,0.838,127.752,484267,4,"C# minor",12,"Pulp"
"113","32T4VUVJCN17nA2uybRRon","This Is Hardcore","https://i.scdn.co/image/795602f3c54b9031516e949b16f718720dc886b2","1998-03-30",1998-03-30,24,"The Fear","6CB9dEcJawIBQBw1UTGfUc",0.16,0.725,"A",-9.383,"minor",0.0355,0.0779,0.0556,0.197,0.387,176.205,335000,4,"A minor",20,"Pulp"
"114","32T4VUVJCN17nA2uybRRon","This Is Hardcore","https://i.scdn.co/image/795602f3c54b9031516e949b16f718720dc886b2","1998-03-30",1998-03-30,24,"Dishes","5VB2IkFHOX70DjPDHijkxb",0.388,0.256,"C",-14.198,"major",0.0298,0.41,0.000938,0.109,0.373,83.332,210027,4,"C major",18,"Pulp"
"115","32T4VUVJCN17nA2uybRRon","This Is Hardcore","https://i.scdn.co/image/795602f3c54b9031516e949b16f718720dc886b2","1998-03-30",1998-03-30,24,"Party Hard","7cc2gARncEvBqP4Zxj67E4",0.506,0.925,"G",-9.41,"major",0.0551,0.00264,0.268,0.112,0.529,124.004,240440,4,"G major",18,"Pulp"
"116","32T4VUVJCN17nA2uybRRon","This Is Hardcore","https://i.scdn.co/image/795602f3c54b9031516e949b16f718720dc886b2","1998-03-30",1998-03-30,24,"Help The Aged","6v90ogq4aY6xoM4pY8nwzw",0.243,0.626,"G",-9.302,"major",0.0489,0.157,2.62e-06,0.142,0.364,168.478,268887,4,"G major",20,"Pulp"
"117","32T4VUVJCN17nA2uybRRon","This Is Hardcore","https://i.scdn.co/image/795602f3c54b9031516e949b16f718720dc886b2","1998-03-30",1998-03-30,24,"This Is Hardcore","6NDeYUp2bn6ywQX7B4hnsb",0.336,0.463,"A",-9.918,"minor",0.0256,0.00568,0.00273,0.116,0.141,77.463,385080,4,"A minor",0,"Pulp"
"118","32T4VUVJCN17nA2uybRRon","This Is Hardcore","https://i.scdn.co/image/795602f3c54b9031516e949b16f718720dc886b2","1998-03-30",1998-03-30,24,"TV Movie","23v2HwDsIJExxPQd7qh02A",0.321,0.271,"G",-14.013,"major",0.0514,0.458,0.000719,0.102,0.177,174.747,205293,4,"G major",16,"Pulp"
"119","32T4VUVJCN17nA2uybRRon","This Is Hardcore","https://i.scdn.co/image/795602f3c54b9031516e949b16f718720dc886b2","1998-03-30",1998-03-30,24,"A Little Soul","77knlhpQqHNqHu8AjUySY8",0.648,0.463,"G",-11.296,"major",0.03,0.198,0.00195,0.273,0.519,96.025,199733,4,"G major",20,"Pulp"
"120","32T4VUVJCN17nA2uybRRon","This Is Hardcore","https://i.scdn.co/image/795602f3c54b9031516e949b16f718720dc886b2","1998-03-30",1998-03-30,24,"I'm A Man","4tBkCVE4ilmUG8fo7GVlr6",0.295,0.843,"E",-8.788,"major",0.0539,0.0683,5.42e-05,0.108,0.552,190.084,299973,4,"E major",16,"Pulp"
"121","32T4VUVJCN17nA2uybRRon","This Is Hardcore","https://i.scdn.co/image/795602f3c54b9031516e949b16f718720dc886b2","1998-03-30",1998-03-30,24,"Seductive Barry","4rZv2kWueiHpTnF5BRIjUy",0.5,0.485,"D",-13.087,"major",0.0304,0.0477,0.284,0.0985,0.266,94.996,511467,4,"D major",14,"Pulp"
"122","32T4VUVJCN17nA2uybRRon","This Is Hardcore","https://i.scdn.co/image/795602f3c54b9031516e949b16f718720dc886b2","1998-03-30",1998-03-30,24,"Sylvia","0MOCejwDcm1V6JdCeobiYR",0.279,0.563,"E",-10.218,"major",0.031,0.00414,6.02e-06,0.202,0.222,93.248,344400,4,"E major",14,"Pulp"
"123","32T4VUVJCN17nA2uybRRon","This Is Hardcore","https://i.scdn.co/image/795602f3c54b9031516e949b16f718720dc886b2","1998-03-30",1998-03-30,24,"Glory Days","5zo4UAqQ7hnFmwbwNqEccV",0.535,0.802,"G",-10.035,"major",0.045,0.017,0.00269,0.056,0.457,133.019,295400,4,"G major",14,"Pulp"
"124","32T4VUVJCN17nA2uybRRon","This Is Hardcore","https://i.scdn.co/image/795602f3c54b9031516e949b16f718720dc886b2","1998-03-30",1998-03-30,24,"The Day After The Revolution","2VLs1V9IP8JkhZWCtQHnj1",0.401,0.731,"F#",-8.948,"major",0.035,0.000532,0.000994,0.151,0.313,112.263,352160,4,"F# major",13,"Pulp"
"125","32T4VUVJCN17nA2uybRRon","This Is Hardcore","https://i.scdn.co/image/795602f3c54b9031516e949b16f718720dc886b2","1998-03-30",1998-03-30,24,"Like A Friend","3RcSVRMoqd6H6MKOP9YQqd",0.306,0.56,"F",-9.743,"major",0.0471,0.0244,0.000311,0.272,0.398,111.81,272040,4,"F major",21,"Pulp"
"126","4KVaUWQnFQSqP3lBViJTO5","This Is Hardcore Deluxe Edition (2 CD )","https://i.scdn.co/image/ccf3adc9aa228216f48306868b86dd08a65b45b0","1998-03-30",1998-03-30,40,"The Fear","4U6Cr9BFqSLMELIcms23CP",0.156,0.805,"A",-7.346,"minor",0.0389,0.0686,0.0781,0.291,0.38,176.636,339533,4,"A minor",29,"Pulp"
"127","4KVaUWQnFQSqP3lBViJTO5","This Is Hardcore Deluxe Edition (2 CD )","https://i.scdn.co/image/ccf3adc9aa228216f48306868b86dd08a65b45b0","1998-03-30",1998-03-30,40,"Dishes","61l9g0bVRKuuNLVcpFGgGq",0.353,0.282,"C",-11.839,"major",0.0291,0.422,0.00271,0.111,0.423,168.212,209960,4,"C major",26,"Pulp"
"128","4KVaUWQnFQSqP3lBViJTO5","This Is Hardcore Deluxe Edition (2 CD )","https://i.scdn.co/image/ccf3adc9aa228216f48306868b86dd08a65b45b0","1998-03-30",1998-03-30,40,"Party Hard","4C835i8edCbJM7jplEfJmh",0.506,0.955,"G",-7.191,"major",0.0563,0.00238,0.554,0.111,0.479,124.031,240467,4,"G major",24,"Pulp"
"129","4KVaUWQnFQSqP3lBViJTO5","This Is Hardcore Deluxe Edition (2 CD )","https://i.scdn.co/image/ccf3adc9aa228216f48306868b86dd08a65b45b0","1998-03-30",1998-03-30,40,"Help The Aged","2KmI1IcNSOhfUzLD357i3Z",0.256,0.709,"G",-7.053,"major",0.0437,0.147,1.78e-06,0.132,0.386,85.435,268840,4,"G major",36,"Pulp"
"130","4KVaUWQnFQSqP3lBViJTO5","This Is Hardcore Deluxe Edition (2 CD )","https://i.scdn.co/image/ccf3adc9aa228216f48306868b86dd08a65b45b0","1998-03-30",1998-03-30,40,"This Is Hardcore - Original Version","1so0qYkfkiZNNcvJN02qdo",0.412,0.516,"A",-7.758,"minor",0.0246,0.00534,0.000869,0.229,0.112,76.388,383733,4,"A minor",44,"Pulp"
"131","4KVaUWQnFQSqP3lBViJTO5","This Is Hardcore Deluxe Edition (2 CD )","https://i.scdn.co/image/ccf3adc9aa228216f48306868b86dd08a65b45b0","1998-03-30",1998-03-30,40,"TV Movie","0O7jyrnrh9GdU8ZdH1Fp1v",0.42,0.312,"G",-12.239,"major",0.0363,0.545,0.000445,0.106,0.173,86.92,203067,4,"G major",23,"Pulp"
"132","4KVaUWQnFQSqP3lBViJTO5","This Is Hardcore Deluxe Edition (2 CD )","https://i.scdn.co/image/ccf3adc9aa228216f48306868b86dd08a65b45b0","1998-03-30",1998-03-30,40,"A Little Soul - Original Mix / Album Version","2CwTaBYcezpRSaQbj2KctD",0.648,0.53,"G",-9.035,"major",0.0352,0.195,0.00495,0.287,0.475,96.011,197834,4,"G major",29,"Pulp"
"133","4KVaUWQnFQSqP3lBViJTO5","This Is Hardcore Deluxe Edition (2 CD )","https://i.scdn.co/image/ccf3adc9aa228216f48306868b86dd08a65b45b0","1998-03-30",1998-03-30,40,"I'm A Man","4emJOMwpD3ygw7GQ2KnzSc",0.455,0.895,"E",-6.672,"major",0.0428,0.0634,6.06e-05,0.106,0.564,95.586,299667,4,"E major",24,"Pulp"
"134","4KVaUWQnFQSqP3lBViJTO5","This Is Hardcore Deluxe Edition (2 CD )","https://i.scdn.co/image/ccf3adc9aa228216f48306868b86dd08a65b45b0","1998-03-30",1998-03-30,40,"Seductive Barry","3rCV2gAu8AtQ4bz6SPdnjk",0.496,0.533,"D",-10.725,"major",0.0298,0.056,0.451,0.106,0.272,94.999,510200,4,"D major",19,"Pulp"
"135","4KVaUWQnFQSqP3lBViJTO5","This Is Hardcore Deluxe Edition (2 CD )","https://i.scdn.co/image/ccf3adc9aa228216f48306868b86dd08a65b45b0","1998-03-30",1998-03-30,40,"Sylvia","3n2rqbKbd8wJeBVJQWVt4X",0.29,0.65,"E",-7.957,"major",0.0349,0.00491,2.14e-06,0.128,0.19,95.066,344707,4,"E major",30,"Pulp"
"136","4KVaUWQnFQSqP3lBViJTO5","This Is Hardcore Deluxe Edition (2 CD )","https://i.scdn.co/image/ccf3adc9aa228216f48306868b86dd08a65b45b0","1998-03-30",1998-03-30,40,"Glory Days","0EeHNgx85tQ3qbMGKkEnK7",0.536,0.85,"G",-7.779,"major",0.0446,0.0161,0.000864,0.0549,0.451,132.988,295227,4,"G major",21,"Pulp"
"137","4KVaUWQnFQSqP3lBViJTO5","This Is Hardcore Deluxe Edition (2 CD )","https://i.scdn.co/image/ccf3adc9aa228216f48306868b86dd08a65b45b0","1998-03-30",1998-03-30,40,"The Day After The Revolution - Cd Version / Long Outro","1IQjRt6UsqRs2eCpHU4TLY",0.169,0.103,"F#",-11.458,"major",0.0417,0.0614,0.329,0.159,0.0254,112.214,896107,4,"F# major",17,"Pulp"
"138","4KVaUWQnFQSqP3lBViJTO5","This Is Hardcore Deluxe Edition (2 CD )","https://i.scdn.co/image/ccf3adc9aa228216f48306868b86dd08a65b45b0","1998-03-30",1998-03-30,40,"Cocaine Socialism","1PWek2F1UQfxIToI5wvnIt",0.54,0.936,"G",-6.088,"major",0.077,0.00102,0.00456,0.172,0.348,133.066,313533,4,"G major",28,"Pulp"
"139","4KVaUWQnFQSqP3lBViJTO5","This Is Hardcore Deluxe Edition (2 CD )","https://i.scdn.co/image/ccf3adc9aa228216f48306868b86dd08a65b45b0","1998-03-30",1998-03-30,40,"It's A Dirty World - recording session outtake","2yJbfxql1EmVfJN3BItzEo",0.301,0.892,"A",-5.523,"minor",0.0694,0.00166,1.44e-06,0.147,0.238,168.129,313067,4,"A minor",14,"Pulp"
"140","4KVaUWQnFQSqP3lBViJTO5","This Is Hardcore Deluxe Edition (2 CD )","https://i.scdn.co/image/ccf3adc9aa228216f48306868b86dd08a65b45b0","1998-03-30",1998-03-30,40,"Like A Friend","4z80Wk5401Bt5MA9MZU5NW",0.305,0.53,"F",-8.906,"major",0.0451,0.0309,0.000282,0.376,0.371,115.023,271333,4,"F major",35,"Pulp"
"141","4KVaUWQnFQSqP3lBViJTO5","This Is Hardcore Deluxe Edition (2 CD )","https://i.scdn.co/image/ccf3adc9aa228216f48306868b86dd08a65b45b0","1998-03-30",1998-03-30,40,"The Professional","2k2AnJVTcaA6qNtHA8aDWr",0.427,0.559,"F#",-11.674,"minor",0.169,9e-04,0.0348,0.0941,0.556,181.659,309493,4,"F# minor",14,"Pulp"
"142","4KVaUWQnFQSqP3lBViJTO5","This Is Hardcore Deluxe Edition (2 CD )","https://i.scdn.co/image/ccf3adc9aa228216f48306868b86dd08a65b45b0","1998-03-30",1998-03-30,40,"Ladies' Man","0CflQz1CQCmAsth4bdUSnV",0.705,0.402,"A",-12.083,"minor",0.0511,0.382,0.864,0.0876,0.404,118.912,283373,4,"A minor",12,"Pulp"
"143","4KVaUWQnFQSqP3lBViJTO5","This Is Hardcore Deluxe Edition (2 CD )","https://i.scdn.co/image/ccf3adc9aa228216f48306868b86dd08a65b45b0","1998-03-30",1998-03-30,40,"Laughing Boy","3Ooz66bXxrfCyvrMo5YdbJ",0.358,0.235,"C",-14.123,"major",0.0296,0.0225,0.00357,0.0983,0.298,70.08,228707,4,"C major",12,"Pulp"
"144","4KVaUWQnFQSqP3lBViJTO5","This Is Hardcore Deluxe Edition (2 CD )","https://i.scdn.co/image/ccf3adc9aa228216f48306868b86dd08a65b45b0","1998-03-30",1998-03-30,40,"We Are The Boys","3ZHLJbJvqxoGOYWtuHWzhb",0.361,0.928,"E",-4.579,"major",0.114,0.0113,0.000101,0.409,0.284,149.932,192067,4,"E major",19,"Pulp"
"145","4KVaUWQnFQSqP3lBViJTO5","This Is Hardcore Deluxe Edition (2 CD )","https://i.scdn.co/image/ccf3adc9aa228216f48306868b86dd08a65b45b0","1998-03-30",1998-03-30,40,"Tomorrow Never Lies","3hluXoC07RdfD8tRsFEUhg",0.129,0.798,"E",-6.725,"major",0.0683,0.0301,0.0019,0.291,0.485,177.593,291267,4,"E major",17,"Pulp"
"146","5E4PdEFD0vcj57UTBjwlNe","We Love Life","https://i.scdn.co/image/ad6c32dac0b81f807bbcef4b86554bc6bf5cf25e","2001-10-22",2001-10-22,16,"Weeds","3nev0RUKFYSUJNy15MOj5d",0.145,0.819,"G",-4.395,"major",0.0481,0.000928,0,0.25,0.427,173.984,223893,4,"G major",10,"Pulp"
"147","5E4PdEFD0vcj57UTBjwlNe","We Love Life","https://i.scdn.co/image/ad6c32dac0b81f807bbcef4b86554bc6bf5cf25e","2001-10-22",2001-10-22,16,"Weeds II (The Origin Of The Species)","3jHmzZn2ZMwtVlZZMq35y4",0.522,0.785,"G",-8.061,"major",0.21,0.23,0.677,0.806,0.488,82.824,242293,4,"G major",8,"Pulp"
"148","5E4PdEFD0vcj57UTBjwlNe","We Love Life","https://i.scdn.co/image/ad6c32dac0b81f807bbcef4b86554bc6bf5cf25e","2001-10-22",2001-10-22,16,"The Night That Minnie Timperley Died","2CxJmjul1LKjghPligpaQu",0.537,0.864,"D",-5.216,"major",0.0404,0.00415,0,0.214,0.568,92.993,282147,4,"D major",9,"Pulp"
"149","5E4PdEFD0vcj57UTBjwlNe","We Love Life","https://i.scdn.co/image/ad6c32dac0b81f807bbcef4b86554bc6bf5cf25e","2001-10-22",2001-10-22,16,"The Trees","3EF2yqr4Q4fVXxKFldjPFH",0.477,0.621,"F#",-6.504,"major",0.0243,0.000249,2.34e-05,0.0954,0.253,109.985,292453,4,"F# major",17,"Pulp"
"150","5E4PdEFD0vcj57UTBjwlNe","We Love Life","https://i.scdn.co/image/ad6c32dac0b81f807bbcef4b86554bc6bf5cf25e","2001-10-22",2001-10-22,16,"Wickerman","3FUiaxn22XBjINw9FR3afC",0.233,0.661,"E",-8.482,"minor",0.056,0.0222,0.00169,0.334,0.133,77.906,501053,3,"E minor",8,"Pulp"
"151","5E4PdEFD0vcj57UTBjwlNe","We Love Life","https://i.scdn.co/image/ad6c32dac0b81f807bbcef4b86554bc6bf5cf25e","2001-10-22",2001-10-22,16,"I Love Life","0TryyXjaRtA0OjlZClton6",0.232,0.553,"C#",-6.163,"minor",0.0284,0.00791,0.000215,0.252,0.103,87.443,334133,4,"C# minor",9,"Pulp"
"152","5E4PdEFD0vcj57UTBjwlNe","We Love Life","https://i.scdn.co/image/ad6c32dac0b81f807bbcef4b86554bc6bf5cf25e","2001-10-22",2001-10-22,16,"Birds In Your Garden","5MHsuZLSfmvAHnIYjjjQpD",0.362,0.518,"G",-7.603,"major",0.0336,0.125,8.34e-05,0.11,0.115,94.64,254667,4,"G major",12,"Pulp"
"153","5E4PdEFD0vcj57UTBjwlNe","We Love Life","https://i.scdn.co/image/ad6c32dac0b81f807bbcef4b86554bc6bf5cf25e","2001-10-22",2001-10-22,16,"Bob Lind (The Only Way Is Down)","7AvmYQw6ifVP5ZlTPGgF3k",0.288,0.772,"D",-4.47,"major",0.0324,0.0013,0,0.0893,0.301,131.499,257253,4,"D major",8,"Pulp"
"154","5E4PdEFD0vcj57UTBjwlNe","We Love Life","https://i.scdn.co/image/ad6c32dac0b81f807bbcef4b86554bc6bf5cf25e","2001-10-22",2001-10-22,16,"Bad Cover Version","1rthKefIYl2cMQ8nEPoLEK",0.258,0.608,"D",-6.375,"major",0.0273,0.00937,0,0.0778,0.337,179.938,258960,4,"D major",12,"Pulp"
"155","5E4PdEFD0vcj57UTBjwlNe","We Love Life","https://i.scdn.co/image/ad6c32dac0b81f807bbcef4b86554bc6bf5cf25e","2001-10-22",2001-10-22,16,"Roadkill","3ODpq4odaaCwd5WhmRrsAI",0.32,0.139,"F",-13.305,"major",0.0288,0.773,0.0133,0.107,0.0467,88.622,257893,4,"F major",6,"Pulp"
"156","5E4PdEFD0vcj57UTBjwlNe","We Love Life","https://i.scdn.co/image/ad6c32dac0b81f807bbcef4b86554bc6bf5cf25e","2001-10-22",2001-10-22,16,"Sunrise","3pte3bSLRJhDNq5FV3pK6F",0.258,0.605,"D",-5.943,"major",0.0331,0.00483,0.543,0.08,0.0447,133.629,356827,5,"D major",9,"Pulp"
"157","5E4PdEFD0vcj57UTBjwlNe","We Love Life","https://i.scdn.co/image/ad6c32dac0b81f807bbcef4b86554bc6bf5cf25e","2001-10-22",2001-10-22,16,"Yesterday [Bonus Track]","48Ig7Raexp54351qyzKofe",0.488,0.635,"B",-9.526,"major",0.0245,0.00158,0.525,0.0962,0.389,92.043,234027,4,"B major",6,"Pulp"
"158","5E4PdEFD0vcj57UTBjwlNe","We Love Life","https://i.scdn.co/image/ad6c32dac0b81f807bbcef4b86554bc6bf5cf25e","2001-10-22",2001-10-22,16,"Forever In My Dreams [Bonus Track]","0PyJMx1tsMde2ljY8Pgp0j",0.427,0.475,"C",-9.89,"major",0.0335,0.459,0,0.0548,0.324,216.155,263360,4,"C major",6,"Pulp"
"159","457wSYj2RGNumzSyPUhcH3","The John Peel Sessions (BBC Version)","https://i.scdn.co/image/d5ad8058724163d059ff0f118344daee344e7c62","2006-10-23",2006-10-23,26,"Turkey Mambo Momma - John Peel 07/11/81","0TvJggPRb27eKoy9Td9px7",0.498,0.941,"A",-6.145,"major",0.224,0.0822,2.21e-05,0.119,0.915,164.614,173600,4,"A major",14,"Pulp"
"160","457wSYj2RGNumzSyPUhcH3","The John Peel Sessions (BBC Version)","https://i.scdn.co/image/d5ad8058724163d059ff0f118344daee344e7c62","2006-10-23",2006-10-23,26,"Please Don't Worry - John Peel 07/11/81","0TleJXkGEOLzzW4nyMgMhn",0.501,0.839,"B",-7.293,"minor",0.0731,0.252,0.00334,0.355,0.603,143.79,200133,4,"B minor",11,"Pulp"
"161","457wSYj2RGNumzSyPUhcH3","The John Peel Sessions (BBC Version)","https://i.scdn.co/image/d5ad8058724163d059ff0f118344daee344e7c62","2006-10-23",2006-10-23,26,"Wishful Thinking - John Peel 07/11/81","368AO8aLiRqmOS91TYpWxu",0.372,0.665,"F",-8.845,"major",0.0321,0.0427,0.0266,0.371,0.251,125.399,256493,4,"F major",15,"Pulp"
"162","457wSYj2RGNumzSyPUhcH3","The John Peel Sessions (BBC Version)","https://i.scdn.co/image/d5ad8058724163d059ff0f118344daee344e7c62","2006-10-23",2006-10-23,26,"Refuse To Be Blind - John Peel 07/11/81","6zuFXYjnisD5RnZ0ep0pG2",0.374,0.867,"A",-7.834,"major",0.161,0.0885,0.0107,0.121,0.434,97.614,265933,4,"A major",13,"Pulp"
"163","457wSYj2RGNumzSyPUhcH3","The John Peel Sessions (BBC Version)","https://i.scdn.co/image/d5ad8058724163d059ff0f118344daee344e7c62","2006-10-23",2006-10-23,26,"Pink Glove - John Peel 07/02/93","4uY0jxdBNAtik0Ul5eQSa5",0.512,0.7,"C",-8.473,"major",0.0841,0.186,0.0295,0.487,0.583,137.104,307640,4,"C major",15,"Pulp"
"164","457wSYj2RGNumzSyPUhcH3","The John Peel Sessions (BBC Version)","https://i.scdn.co/image/d5ad8058724163d059ff0f118344daee344e7c62","2006-10-23",2006-10-23,26,"You're A Nightmare - John Peel 07/02.93","4IRqcDVvVGjW46SKocCPt9",0.381,0.527,"C",-9.046,"major",0.0356,0.248,3.48e-05,0.108,0.637,93.217,319467,4,"C major",13,"Pulp"
"165","457wSYj2RGNumzSyPUhcH3","The John Peel Sessions (BBC Version)","https://i.scdn.co/image/d5ad8058724163d059ff0f118344daee344e7c62","2006-10-23",2006-10-23,26,"Acrylic Afternoons - John Peel 07/02/93","2lSFtovnJEd2XiTUQCO2Fv",0.512,0.623,"A",-10.556,"minor",0.0372,0.131,0.00593,0.089,0.593,141.272,223347,4,"A minor",14,"Pulp"
"166","457wSYj2RGNumzSyPUhcH3","The John Peel Sessions (BBC Version)","https://i.scdn.co/image/d5ad8058724163d059ff0f118344daee344e7c62","2006-10-23",2006-10-23,26,"Underwear - John Peel 09/09/94","5fUvEFt5WNWckawwwv2pY6",0.374,0.71,"A",-7.918,"major",0.0305,0.000533,0.0052,0.122,0.184,97.391,251333,4,"A major",18,"Pulp"
"167","457wSYj2RGNumzSyPUhcH3","The John Peel Sessions (BBC Version)","https://i.scdn.co/image/d5ad8058724163d059ff0f118344daee344e7c62","2006-10-23",2006-10-23,26,"Common People - John Peel 09/09/94","5eQTDN067hyepPXFzvt5Bv",0.349,0.76,"C",-6.953,"major",0.0528,0.00641,0.00853,0.102,0.504,146.416,352440,4,"C major",21,"Pulp"
"168","457wSYj2RGNumzSyPUhcH3","The John Peel Sessions (BBC Version)","https://i.scdn.co/image/d5ad8058724163d059ff0f118344daee344e7c62","2006-10-23",2006-10-23,26,"Pencil Skirt - John Peel 09/09/94","2jFhYksix7GP4M4lV80LQF",0.459,0.565,"G",-8.769,"major",0.0333,0.0133,0.0631,0.0799,0.465,98.067,201874,4,"G major",17,"Pulp"
"169","457wSYj2RGNumzSyPUhcH3","The John Peel Sessions (BBC Version)","https://i.scdn.co/image/d5ad8058724163d059ff0f118344daee344e7c62","2006-10-23",2006-10-23,26,"Sunrise - John Peel 12/08/01","3WcxBGJ0mai7bwb1LYfwKx",0.201,0.758,"D",-7.682,"major",0.049,0.000239,0.714,0.105,0.0822,133.877,357120,4,"D major",12,"Pulp"
"170","457wSYj2RGNumzSyPUhcH3","The John Peel Sessions (BBC Version)","https://i.scdn.co/image/d5ad8058724163d059ff0f118344daee344e7c62","2006-10-23",2006-10-23,26,"Weeds - John Peel 12/08/01","0aKxsdexpn2XJYFhlLRjRI",0.131,0.891,"C",-5.359,"major",0.0798,0.000519,0.337,0.111,0.635,173.787,225187,4,"C major",11,"Pulp"
"171","457wSYj2RGNumzSyPUhcH3","The John Peel Sessions (BBC Version)","https://i.scdn.co/image/d5ad8058724163d059ff0f118344daee344e7c62","2006-10-23",2006-10-23,26,"I Love Life - John Peel 12/08/01","2S1KLTnYLEbs2ZCjqHYfKX",0.176,0.668,"A",-7.389,"major",0.0432,0.00203,0.00119,0.0921,0.142,183.117,308800,4,"A major",11,"Pulp"
"172","457wSYj2RGNumzSyPUhcH3","The John Peel Sessions (BBC Version)","https://i.scdn.co/image/d5ad8058724163d059ff0f118344daee344e7c62","2006-10-23",2006-10-23,26,"Duck Diving - John Peel 12/08/01","0zOiNu9ifAqyIuQjztgfLa",0.422,0.699,"F",-8.934,"major",0.12,0.116,0.182,0.457,0.652,99.99,394093,4,"F major",10,"Pulp"
"173","457wSYj2RGNumzSyPUhcH3","The John Peel Sessions (BBC Version)","https://i.scdn.co/image/d5ad8058724163d059ff0f118344daee344e7c62","2006-10-23",2006-10-23,26,"Theme From Peter Gunn - Kings College (John Peel) 11/10/01","55ffTj0noYiMhwVQElNDiY",0.333,0.737,"E",-7.228,"minor",0.0358,0.148,0.35,0.628,0.47,100.558,246040,4,"E minor",12,"Pulp"
"174","457wSYj2RGNumzSyPUhcH3","The John Peel Sessions (BBC Version)","https://i.scdn.co/image/d5ad8058724163d059ff0f118344daee344e7c62","2006-10-23",2006-10-23,26,"Sorted For E's & Wizz - King College (John Peel) 11/10/01","6CfucvNKavgFsDKBLvtH70",0.433,0.736,"C",-7.739,"major",0.0487,0.136,5.21e-06,0.965,0.496,93.471,235333,3,"C major",14,"Pulp"
"175","457wSYj2RGNumzSyPUhcH3","The John Peel Sessions (BBC Version)","https://i.scdn.co/image/d5ad8058724163d059ff0f118344daee344e7c62","2006-10-23",2006-10-23,26,"Help The Aged - Kings College (John Peel) 11/10/01","3qgHSaasC05E9uBOJiz2A4",0.205,0.788,"G",-6.271,"major",0.0477,0.049,2.4e-06,0.844,0.387,94.006,254080,4,"G major",13,"Pulp"
"176","457wSYj2RGNumzSyPUhcH3","The John Peel Sessions (BBC Version)","https://i.scdn.co/image/d5ad8058724163d059ff0f118344daee344e7c62","2006-10-23",2006-10-23,26,"This Is Hardcore - Kings College (John Peel) 11/10/01","3JvyVx1rCvX5YI2ZrsXkRX",0.264,0.657,"A",-6.745,"minor",0.0354,0.0783,0.000109,0.361,0.217,80.44,425587,4,"A minor",15,"Pulp"
"177","457wSYj2RGNumzSyPUhcH3","The John Peel Sessions (BBC Version)","https://i.scdn.co/image/d5ad8058724163d059ff0f118344daee344e7c62","2006-10-23",2006-10-23,26,"Sunrise - Kings College (John Peel) 11/10/01","2yAQfsBqg0VjdCjgTRsTv5",0.216,0.783,"D",-7.043,"major",0.045,0.00162,0.506,0.689,0.126,135.353,364600,4,"D major",10,"Pulp"
"178","457wSYj2RGNumzSyPUhcH3","The John Peel Sessions (BBC Version)","https://i.scdn.co/image/d5ad8058724163d059ff0f118344daee344e7c62","2006-10-23",2006-10-23,26,"Mile End - John Peel 21/04/95","67UyiDpWKqrriBefvqMOGh",0.359,0.847,"F",-6.314,"major",0.0522,0.0111,0.000224,0.977,0.34,106.366,269533,4,"F major",21,"Pulp"
"179","2In4avnZlwHjK6JQBgqI71","Party Clowns - Live in London 1991","https://i.scdn.co/image/a553deeb8d7a2f7c850a9c07cba4f53ad26fb741","2012-11-19",2012-11-19,32,"Space (Live)","59Dk8r3r5RJQqs4YDmspgP",0.376,0.804,"D",-10.242,"major",0.11,0.0078,0.0351,0.65,0.361,155.705,214987,4,"D major",31,"Pulp"
"180","2In4avnZlwHjK6JQBgqI71","Party Clowns - Live in London 1991","https://i.scdn.co/image/a553deeb8d7a2f7c850a9c07cba4f53ad26fb741","2012-11-19",2012-11-19,32,"Death II (Live)","4P3kr3B9V0gQits3ltOMmr",0.615,0.851,"D",-8.012,"minor",0.053,0.283,0.00188,0.982,0.803,136.264,350600,4,"D minor",32,"Pulp"
